id,date,user,pc,activity
{K6N7-P0GD77MI-5852HVEP},05/05/2010 09:19:00,AAM0658,PC-9923,Logon
{B9M5-T6DB49LO-7870HPDT},05/05/2010 21:14:00,AAM0658,PC-9923,Logoff
{O6O0-J4MM94KD-5293XCZR},05/06/2010 09:20:00,AAM0658,PC-9923,Logon
{T7S3-F9ZY09KJ-2656UXDL},05/06/2010 21:13:00,AAM0658,PC-9923,Logoff
{E8J9-Z9EF22DT-8068UVQY},05/07/2010 09:16:00,AAM0658,PC-9923,Logon
{I2J9-J9QS91FF-9986HJJE},05/07/2010 21:19:00,AAM0658,PC-9923,Logoff
{O7Y2-C6TQ60ZX-5513YQWO},05/10/2010 09:18:00,AAM0658,PC-9923,Logon
{R2D4-Y5UD44QC-8903LXQG},05/10/2010 21:14:00,AAM0658,PC-9923,Logoff
{F2O7-A0XW52FL-4012CAQG},05/11/2010 09:12:00,AAM0658,PC-9923,Logon
{L3Q9-M2RB45NB-5671MSJB},05/11/2010 21:24:00,AAM0658,PC-9923,Logoff
{Q0R7-L5KW85MU-4742GARB},05/12/2010 09:03:00,AAM0658,PC-9923,Logon
{I1Y0-G8FE33LL-0601YCDL},05/12/2010 21:09:00,AAM0658,PC-9923,Logoff
{D2Z7-C8GE60GK-2929JPAY},05/13/2010 09:05:00,AAM0658,PC-9923,Logon
{C5C5-C4DF15OV-3234CIJL},05/13/2010 21:30:00,AAM0658,PC-9923,Logoff
{U6D2-A0BW02BU-2200NSHQ},05/14/2010 09:09:00,AAM0658,PC-9923,Logon
{I0W6-G5IW10VI-4461XXQJ},05/14/2010 21:17:00,AAM0658,PC-9923,Logoff
{C9X2-B0GD32IK-0972AUFN},05/17/2010 09:20:00,AAM0658,PC-9923,Logon
{Y1J1-T1KM61GN-0186RRWI},05/17/2010 21:13:00,AAM0658,PC-9923,Logoff
{A5V2-Y7OJ12AA-5122IMXP},05/18/2010 09:02:00,AAM0658,PC-9923,Logon
{Y9B5-V3BO80UD-8526VAYV},05/18/2010 21:20:00,AAM0658,PC-9923,Logoff
{Z4Q4-L5GQ78FM-4967ITFG},05/19/2010 09:02:00,AAM0658,PC-9923,Logon
{W5W9-U6VB78WL-4000DCZV},05/19/2010 21:29:00,AAM0658,PC-9923,Logoff
{E6W1-A3DD39VX-6511JWLP},05/20/2010 09:14:00,AAM0658,PC-9923,Logon
{F9Z8-G0CW59JF-6360DSBR},05/20/2010 21:14:00,AAM0658,PC-9923,Logoff
{Z6U3-P9DY39UT-2451UINA},05/21/2010 09:09:00,AAM0658,PC-9923,Logon
{A4R7-M2ML36DA-0280DAHA},05/21/2010 21:22:00,AAM0658,PC-9923,Logoff
{S1T9-U9WT87EY-9667MPSY},05/24/2010 09:19:00,AAM0658,PC-9923,Logon
{A4M5-X8EV47WM-3309GNHS},05/24/2010 21:13:00,AAM0658,PC-9923,Logoff
{Y2W7-A0RW89IO-2095SHHT},05/25/2010 09:18:00,AAM0658,PC-9923,Logon
{E9E8-K2JO37FB-6612CTLT},05/25/2010 21:12:00,AAM0658,PC-9923,Logoff
{W3U5-K0YT67EY-0251QSEJ},05/26/2010 09:20:00,AAM0658,PC-9923,Logon
{M8E4-T6DI07SF-4782FSLC},05/26/2010 21:11:00,AAM0658,PC-9923,Logoff
{H0P2-Q6IR33UC-1183GGPZ},05/27/2010 09:07:00,AAM0658,PC-9923,Logon
{Q9A7-V1DW50RD-4288ODZN},05/27/2010 21:28:00,AAM0658,PC-9923,Logoff
{D1V6-U2TO54ZF-6349PPWT},05/28/2010 09:04:00,AAM0658,PC-9923,Logon
{V8X5-O4NP73EN-2366JMFJ},05/28/2010 21:22:00,AAM0658,PC-9923,Logoff
{Q6V8-S2PI88OG-5349TPAT},06/01/2010 09:20:00,AAM0658,PC-9923,Logon
{J0T2-V3ZC19JZ-9508LGLL},06/01/2010 21:13:00,AAM0658,PC-9923,Logoff
{K2E3-K5AZ25OY-5248DQQM},06/02/2010 09:13:00,AAM0658,PC-9923,Logon
{W7S4-S6ZD32ZR-4791AGGK},06/02/2010 21:12:00,AAM0658,PC-9923,Logoff
{E1X4-A5UW89YK-6462QRTO},06/03/2010 09:14:00,AAM0658,PC-9923,Logon
{R5N0-B8AW12FK-3402NLQC},06/03/2010 21:26:00,AAM0658,PC-9923,Logoff
{V7Y8-C7BD43YD-2829BDSX},06/04/2010 09:15:00,AAM0658,PC-9923,Logon
{T8W6-K1SL03KK-5732LYYD},06/04/2010 21:15:00,AAM0658,PC-9923,Logoff
{U0N9-T7PB54RV-2790YJFN},06/07/2010 09:15:00,AAM0658,PC-9923,Logon
{U5L2-G5XF80NG-9510GRXT},06/07/2010 21:18:00,AAM0658,PC-9923,Logoff
{C3X7-R8MJ58QG-5787LOTX},06/08/2010 09:20:00,AAM0658,PC-9923,Logon
{F3F8-J2TF44AA-1788IDHM},06/08/2010 21:09:00,AAM0658,PC-9923,Logoff
{H3U0-O4UV95VB-6704GDIK},06/09/2010 09:05:00,AAM0658,PC-9923,Logon
{H5O2-U3RJ53LS-9811MSOS},06/09/2010 21:27:00,AAM0658,PC-9923,Logoff
{H4B5-P2BV02AX-6002JEAF},06/10/2010 09:06:00,AAM0658,PC-9923,Logon
{U8O2-I3SM17BE-8644XKCK},06/10/2010 21:28:00,AAM0658,PC-9923,Logoff
{C5G0-G7AD44CK-3598KKIK},06/11/2010 09:15:00,AAM0658,PC-9923,Logon
{H3F8-O9ZI36KQ-3305GYNE},06/11/2010 21:10:00,AAM0658,PC-9923,Logoff
{R7Y2-B7SM45FX-9054ZKRT},06/14/2010 09:09:00,AAM0658,PC-9923,Logon
{D6Q8-V1EU21WO-1605CCKI},06/14/2010 21:21:00,AAM0658,PC-9923,Logoff
{S2G6-E2WI22JJ-3259IMBV},06/15/2010 09:17:00,AAM0658,PC-9923,Logon
{D7Y0-J5EO30KY-5478OZTW},06/15/2010 21:16:00,AAM0658,PC-9923,Logoff
{Z0F5-H3EZ27KI-7271QZBC},06/16/2010 09:18:00,AAM0658,PC-9923,Logon
{F7T0-V1KR46YO-5039QIJA},06/16/2010 21:18:00,AAM0658,PC-9923,Logoff
{S0X9-Q0SQ92MZ-4322OSPA},06/17/2010 09:21:00,AAM0658,PC-9923,Logon
{E0W7-Q3XU77PR-8649VKJR},06/17/2010 21:11:00,AAM0658,PC-9923,Logoff
{R5F1-P9VX72ZP-7634AXLS},06/18/2010 09:16:00,AAM0658,PC-9923,Logon
{W0Q0-U6GS28RM-8958HXTE},06/18/2010 21:13:00,AAM0658,PC-9923,Logoff
{L8P1-F1BG33CY-2900JSDS},06/21/2010 09:07:00,AAM0658,PC-9923,Logon
{O2X4-U8DX62PE-2057UDMS},06/21/2010 21:13:00,AAM0658,PC-9923,Logoff
{C9Q5-P1QI76VG-3687OIQZ},06/22/2010 09:13:00,AAM0658,PC-9923,Logon
{R4G6-Y9FK17ZN-3697JCLY},06/22/2010 21:29:00,AAM0658,PC-9923,Logoff
{M1A3-O6MQ00PZ-9858VQND},06/23/2010 09:13:00,AAM0658,PC-9923,Logon
{F8E5-G8YJ88OE-9727WXUJ},06/23/2010 21:28:00,AAM0658,PC-9923,Logoff
{N1R9-T1LN56ED-9217XQMU},06/24/2010 09:17:00,AAM0658,PC-9923,Logon
{D7V9-U1WI61OO-5394NTGV},06/24/2010 21:14:00,AAM0658,PC-9923,Logoff
{W4M3-J5MP55UH-4538METZ},06/25/2010 09:09:00,AAM0658,PC-9923,Logon
{O3T6-F0WA62AG-9208TPQX},06/25/2010 21:19:00,AAM0658,PC-9923,Logoff
{R9Q5-A2FQ62YR-4415EBTS},06/28/2010 09:15:00,AAM0658,PC-9923,Logon
{U0B3-T6QV47ID-7558PLLR},06/28/2010 21:20:00,AAM0658,PC-9923,Logoff
{E8D6-C8ZW73GS-2364JINV},06/29/2010 09:15:00,AAM0658,PC-9923,Logon
{A5X4-K5VR97OZ-7350XOGJ},06/29/2010 21:14:00,AAM0658,PC-9923,Logoff
{Y3H8-N2FP33VE-9224RAVT},06/30/2010 09:19:00,AAM0658,PC-9923,Logon
{X9T6-Q1AE23JS-1926JXFP},06/30/2010 21:14:00,AAM0658,PC-9923,Logoff
{X0U7-J2PJ58PS-8341RWXO},07/01/2010 09:10:00,AAM0658,PC-9923,Logon
{P0U8-J0IJ11YZ-6491OMNJ},07/01/2010 21:29:00,AAM0658,PC-9923,Logoff
{D7O9-V9NC11NK-4601TMZR},07/02/2010 09:09:00,AAM0658,PC-9923,Logon
{T7D0-N1AO26KV-4020NEGO},07/02/2010 21:27:00,AAM0658,PC-9923,Logoff
{A8K5-L8FD41OX-5746FZBP},07/06/2010 09:03:00,AAM0658,PC-9923,Logon
{E2J6-J9LR72MR-1491KJVF},07/06/2010 21:10:00,AAM0658,PC-9923,Logoff
{R4L0-Y4MF94WD-6086IIYF},07/07/2010 09:18:00,AAM0658,PC-9923,Logon
{W0H1-W7CQ67SK-1246SMBH},07/07/2010 21:13:00,AAM0658,PC-9923,Logoff
{X7Q9-J1IN93QZ-4062QGZL},07/08/2010 09:02:00,AAM0658,PC-9923,Logon
{N7E0-I4HF13RD-9885XSDX},07/08/2010 21:23:00,AAM0658,PC-9923,Logoff
{X0I2-B1LW17ZC-7891BDHI},07/09/2010 09:21:00,AAM0658,PC-9923,Logon
{Q3W4-M4BK81SP-8874ZVWC},07/09/2010 21:14:00,AAM0658,PC-9923,Logoff
{J5V5-M4OR34NM-6413FJWT},07/12/2010 09:20:00,AAM0658,PC-9923,Logon
{W8Q4-L5PS07SD-3815ANHW},07/12/2010 21:11:00,AAM0658,PC-9923,Logoff
{X8P1-N9VY21ZW-5524ITEY},07/13/2010 09:21:00,AAM0658,PC-9923,Logon
{L6R7-W4TM90JT-5671KQFE},07/13/2010 21:12:00,AAM0658,PC-9923,Logoff
{B9W1-R4YZ16AJ-4964AWZZ},07/14/2010 09:19:00,AAM0658,PC-9923,Logon
{M2D3-Q8QG51PR-6242VFSC},07/14/2010 21:10:00,AAM0658,PC-9923,Logoff
{Q8L5-X5HU02XD-1755KRZW},07/15/2010 09:21:00,AAM0658,PC-9923,Logon
{W3F3-B5DD44ZU-8179FDNY},07/15/2010 21:25:00,AAM0658,PC-9923,Logoff
{D4H2-Y8ZY14JP-0111JJDD},07/16/2010 09:15:00,AAM0658,PC-9923,Logon
{Y4H2-I9OW29DI-1245RBAY},07/16/2010 21:14:00,AAM0658,PC-9923,Logoff
{E1N0-P6HC75UZ-5352DFGL},07/19/2010 09:19:00,AAM0658,PC-9923,Logon
{Z2K6-A7SD63OS-2203RKZH},07/19/2010 21:14:00,AAM0658,PC-9923,Logoff
{P8Z5-Z7KM98IC-6387FTUB},07/20/2010 09:21:00,AAM0658,PC-9923,Logon
{W3R1-J4BE86AI-8399WUES},07/20/2010 21:12:00,AAM0658,PC-9923,Logoff
{H5F0-Z0PE06LC-6389LTTZ},07/21/2010 09:13:00,AAM0658,PC-9923,Logon
{P8Y5-O6KK33CE-9982LBJS},07/21/2010 21:09:00,AAM0658,PC-9923,Logoff
{Y7B1-S1WB96KM-3208DHHS},07/22/2010 09:14:00,AAM0658,PC-9923,Logon
{G1U7-N5UC30GY-0069FQQE},07/22/2010 21:19:00,AAM0658,PC-9923,Logoff
{I9J3-T1UB20ES-7402CNTW},07/23/2010 09:16:00,AAM0658,PC-9923,Logon
{V0J9-D7XU89BS-0701MGKH},07/23/2010 21:13:00,AAM0658,PC-9923,Logoff
{E5U0-P8NZ68GN-5625JSEB},07/26/2010 09:20:00,AAM0658,PC-9923,Logon
{E9X8-H4YK61NS-7529YGHF},07/26/2010 21:09:00,AAM0658,PC-9923,Logoff
{A1T0-R9UI31YH-1455EUTH},07/27/2010 09:19:00,AAM0658,PC-9923,Logon
{K3W3-H3DB25HE-9770SKAE},07/27/2010 21:12:00,AAM0658,PC-9923,Logoff
{P4U2-O1HJ72AW-2368AFOB},07/28/2010 09:21:00,AAM0658,PC-9923,Logon
{S6B2-K1OU66HF-4677CCTJ},07/28/2010 21:14:00,AAM0658,PC-9923,Logoff
{C2L6-E6BE92DU-6083COEZ},07/29/2010 09:04:00,AAM0658,PC-9923,Logon
{L0B0-I8PI84DF-7723OJRF},07/29/2010 21:25:00,AAM0658,PC-9923,Logoff
{E2T0-S1ZE38TD-6040PIHT},07/30/2010 09:19:00,AAM0658,PC-9923,Logon
{L0I0-N0GJ97DD-7424IQOD},07/30/2010 21:14:00,AAM0658,PC-9923,Logoff
{G5I0-L0IK96KZ-4515SINR},08/02/2010 09:21:00,AAM0658,PC-9923,Logon
{N2M6-J9CG70ZW-2991HHLV},08/02/2010 21:12:00,AAM0658,PC-9923,Logoff
{G4D8-R8OG26QU-3520ABYV},08/03/2010 09:16:00,AAM0658,PC-9923,Logon
{U5H5-T3BI27DC-9418JLXI},08/03/2010 21:09:00,AAM0658,PC-9923,Logoff
{T1U8-I5AU10DL-3331CDWZ},08/04/2010 09:15:00,AAM0658,PC-9923,Logon
{Z4E8-Z6ZZ77YW-6605LZYM},08/04/2010 21:16:00,AAM0658,PC-9923,Logoff
{B0L8-J7VA63KJ-6526HHPK},08/05/2010 09:14:00,AAM0658,PC-9923,Logon
{F2L6-Z6BF27MN-0241RTOX},08/05/2010 21:27:00,AAM0658,PC-9923,Logoff
{Y1H9-C0KS62RM-8690ZEPG},08/06/2010 09:18:00,AAM0658,PC-9923,Logon
{B5H1-P5FL57BI-3001PJGY},08/06/2010 21:10:00,AAM0658,PC-9923,Logoff
{G9O0-T3CC49HX-1562YHIP},08/09/2010 09:15:00,AAM0658,PC-9923,Logon
{C7U7-H8CF76SQ-0582GKOX},08/09/2010 21:11:00,AAM0658,PC-9923,Logoff
{H6S2-X1CE95MJ-5206AUTX},08/10/2010 09:21:00,AAM0658,PC-9923,Logon
{L9D4-V0HD74JM-4799RWQC},08/10/2010 21:19:00,AAM0658,PC-9923,Logoff
{Z4M8-E8US94IW-0056VZBC},08/11/2010 09:05:00,AAM0658,PC-9923,Logon
{V8B0-N9DI95IX-9234NPVH},08/11/2010 21:13:00,AAM0658,PC-9923,Logoff
{P7L0-T2ZK09MX-2371NDXM},08/12/2010 09:01:00,AAM0658,PC-9923,Logon
{K3F9-N8GP02FN-0299NVIY},08/12/2010 21:21:00,AAM0658,PC-9923,Logoff
{X1N9-E7JK55EQ-5806UOZO},08/13/2010 09:20:00,AAM0658,PC-9923,Logon
{Q5R4-Y6CL02TC-2771LBKT},08/13/2010 21:11:00,AAM0658,PC-9923,Logoff
{G0M7-C7DN60RE-0293GGNH},08/16/2010 09:11:00,AAM0658,PC-9923,Logon
{H6J8-H0XM74SW-5408DGKY},08/16/2010 21:13:00,AAM0658,PC-9923,Logoff
{W0T9-R0LR69OF-4977HEUQ},08/17/2010 09:21:00,AAM0658,PC-9923,Logon
{P1F8-L1XQ87SM-5889IMNH},08/17/2010 21:10:00,AAM0658,PC-9923,Logoff
{M3F5-P2EI41FF-6850TBCX},08/18/2010 09:13:00,AAM0658,PC-9923,Logon
{Q8I3-H5XE76PF-7572FPOQ},08/18/2010 21:16:00,AAM0658,PC-9923,Logoff
{G7I4-K7KW65DF-3593NAKL},08/19/2010 09:15:00,AAM0658,PC-9923,Logon
{B4B8-W3QJ97AN-3415XRDD},08/19/2010 21:29:00,AAM0658,PC-9923,Logoff
{M1G0-D2NX97HR-2846UJVB},08/20/2010 09:21:00,AAM0658,PC-9923,Logon
{F1C6-L9RE18VV-0305YNAV},08/20/2010 21:14:00,AAM0658,PC-9923,Logoff
{P1W4-M1TZ51CL-4851OFRK},08/23/2010 09:05:00,AAM0658,PC-9923,Logon
{I9Z6-V9CT24HA-6193YAPE},08/23/2010 21:30:00,AAM0658,PC-9923,Logoff
{V1E5-K5HN06IY-8765PDTP},08/24/2010 09:17:00,AAM0658,PC-9923,Logon
{S0P1-A7OV23LU-3142WFDA},08/24/2010 21:12:00,AAM0658,PC-9923,Logoff
{G9F2-O1KE34JE-5715XVIE},08/25/2010 09:19:00,AAM0658,PC-9923,Logon
{V2N4-H9JB42NM-7918FZDV},08/25/2010 21:12:00,AAM0658,PC-9923,Logoff
{V1P5-F0CG42BD-9813TRYQ},08/26/2010 09:18:00,AAM0658,PC-9923,Logon
{F4G9-M7KF62BW-5653MBRM},08/26/2010 21:12:00,AAM0658,PC-9923,Logoff
{L6U1-L9GI95ZA-1182NRIG},08/27/2010 09:20:00,AAM0658,PC-9923,Logon
{R5R9-G6KV08UF-7734QUMH},08/27/2010 21:10:00,AAM0658,PC-9923,Logoff
{K6C6-X0FD50SV-1938ICKJ},08/30/2010 09:15:00,AAM0658,PC-9923,Logon
{K7O5-X6ZY07IP-5756EQSD},08/30/2010 21:14:00,AAM0658,PC-9923,Logoff
{W8T0-X2OX54CR-3098IOAC},08/31/2010 09:15:00,AAM0658,PC-9923,Logon
{M8E5-M5KZ54VX-9449UHMJ},08/31/2010 21:11:00,AAM0658,PC-9923,Logoff
{Y9W9-V8YL03TR-2432ZXEI},09/01/2010 09:16:00,AAM0658,PC-9923,Logon
{E7R5-X5LL35NN-1144OMZQ},09/01/2010 21:15:00,AAM0658,PC-9923,Logoff
{X8C2-P8JI19GC-5665TIPX},09/02/2010 09:20:00,AAM0658,PC-9923,Logon
{P9H4-M8WG92NE-2506TWSR},09/02/2010 21:11:00,AAM0658,PC-9923,Logoff
{Z7X4-R8MS50TI-5870YGYR},09/03/2010 09:10:00,AAM0658,PC-9923,Logon
{X5P9-C9OX10VK-5279ZGOT},09/03/2010 21:11:00,AAM0658,PC-9923,Logoff
{L1L7-Y2LA87HK-5901KSWQ},09/07/2010 09:04:00,AAM0658,PC-9923,Logon
{F1F8-T4PI31CV-3314SBDP},09/07/2010 21:24:00,AAM0658,PC-9923,Logoff
{Y3X6-V0QU70NH-4774VMWF},09/08/2010 09:20:00,AAM0658,PC-9923,Logon
{R5Q2-M1AT56CB-3851YXCJ},09/08/2010 21:12:00,AAM0658,PC-9923,Logoff
{S6E3-B6WZ56SE-6789VGMK},09/09/2010 09:15:00,AAM0658,PC-9923,Logon
{K5K4-A3OJ14ZL-8008FJVX},09/09/2010 21:17:00,AAM0658,PC-9923,Logoff
{V6L3-H8FR73IG-9360INLB},09/10/2010 09:15:00,AAM0658,PC-9923,Logon
{H4A7-A1OP01XW-8511YLNT},09/10/2010 21:10:00,AAM0658,PC-9923,Logoff
{C7N4-V8TJ33NJ-3972NYCC},09/13/2010 09:06:00,AAM0658,PC-9923,Logon
{G3R6-P3KO97SW-9024AHEK},09/13/2010 21:23:00,AAM0658,PC-9923,Logoff
{B1K4-H3JB35LI-1759OSZY},09/14/2010 09:09:00,AAM0658,PC-9923,Logon
{X2O9-T7EK44YK-1289VVOW},09/14/2010 21:24:00,AAM0658,PC-9923,Logoff
{R6D4-X7FH06IP-9818BOFO},09/15/2010 09:17:00,AAM0658,PC-9923,Logon
{T7N5-R3TY90WZ-6461MQMJ},09/15/2010 21:18:00,AAM0658,PC-9923,Logoff
{V4Q6-K3NX54NR-4441VQMU},09/16/2010 09:18:00,AAM0658,PC-9923,Logon
{L8Y5-T8LK88TJ-8892NZXM},09/16/2010 21:12:00,AAM0658,PC-9923,Logoff
{X5O0-S3VR47PQ-5805IHRD},09/17/2010 09:02:00,AAM0658,PC-9923,Logon
{Q5S5-A8MY57DO-7042SCYM},09/17/2010 21:12:00,AAM0658,PC-9923,Logoff
{R6J1-P4ZW42UB-6555ZPKY},09/20/2010 09:13:00,AAM0658,PC-9923,Logon
{S6D5-Q2NT51DK-5083EEHN},09/20/2010 21:28:00,AAM0658,PC-9923,Logoff
{S8O0-D6TG66SB-2949VXBO},09/21/2010 09:05:00,AAM0658,PC-9923,Logon
{L4H3-U6NU30BY-1359NMLJ},09/21/2010 21:17:00,AAM0658,PC-9923,Logoff
{G1R3-H2RR36LT-5546ERUU},09/22/2010 09:19:00,AAM0658,PC-9923,Logon
{Z1Y9-H1OG38KF-6737COIP},09/22/2010 21:14:00,AAM0658,PC-9923,Logoff
{C8V8-O1UA65FZ-9387SZAI},09/23/2010 09:17:00,AAM0658,PC-9923,Logon
{V0F6-N4AO35SS-6026UBMV},09/23/2010 21:14:00,AAM0658,PC-9923,Logoff
{H0U0-W7CQ22VL-2810GUXM},09/24/2010 09:20:00,AAM0658,PC-9923,Logon
{W2E3-D5IP71TB-8575LZOU},09/24/2010 21:13:00,AAM0658,PC-9923,Logoff
{H0K2-V3EX00PZ-0322DMHW},09/27/2010 09:11:00,AAM0658,PC-9923,Logon
{L0T4-H6FZ89XA-9768YUIG},09/27/2010 21:27:00,AAM0658,PC-9923,Logoff
{Y1Y7-P0UH06DH-3377RTIK},09/28/2010 09:13:00,AAM0658,PC-9923,Logon
{Y2N6-Z6QH47HB-8094XKHI},09/28/2010 21:22:00,AAM0658,PC-9923,Logoff
{M6J3-Y5MO43KQ-3097CRXK},09/29/2010 09:03:00,AAM0658,PC-9923,Logon
{P7T4-B9WZ32MQ-6841XQWC},09/29/2010 21:30:00,AAM0658,PC-9923,Logoff
{U3O2-Y3NK55YE-9139LCGV},09/30/2010 09:12:00,AAM0658,PC-9923,Logon
{Z6F1-D0MG55KP-7919LLHS},09/30/2010 21:18:00,AAM0658,PC-9923,Logoff
{X6V7-I8JN67WM-6356DRXA},10/01/2010 09:07:00,AAM0658,PC-9923,Logon
{I9I0-R8KM10OD-9708KXPX},10/01/2010 21:21:00,AAM0658,PC-9923,Logoff
{M3K6-T6YP05CB-0524CMGW},10/04/2010 09:15:00,AAM0658,PC-9923,Logon
{E2P7-R5AG47VC-0002ITWB},10/04/2010 21:24:00,AAM0658,PC-9923,Logoff
{J2Z8-O2YJ49XF-1116GHNQ},10/05/2010 09:06:00,AAM0658,PC-9923,Logon
{A6X1-A3YE86CT-0644PGIF},10/05/2010 21:27:00,AAM0658,PC-9923,Logoff
{N0W8-O2GP84SY-8908BZXY},10/06/2010 09:18:00,AAM0658,PC-9923,Logon
{M2S3-X3OA45YY-6224OYQL},10/06/2010 21:14:00,AAM0658,PC-9923,Logoff
{H8C4-B1KZ48YO-1314QPAP},10/07/2010 09:10:00,AAM0658,PC-9923,Logon
{Q1N5-R4MF93IZ-7001BPYR},10/07/2010 21:27:00,AAM0658,PC-9923,Logoff
{T0Y5-R9OC18CX-7126WCZA},10/08/2010 09:21:00,AAM0658,PC-9923,Logon
{B1B2-M1PX06BI-6575LHGY},10/08/2010 21:14:00,AAM0658,PC-9923,Logoff
{T4R4-B2AP25FO-5435SVFX},10/11/2010 09:18:00,AAM0658,PC-9923,Logon
{J6D5-I1VL16BV-9554QIKX},10/11/2010 21:14:00,AAM0658,PC-9923,Logoff
{A8S6-I4DV31TC-1108KFJG},10/12/2010 09:19:00,AAM0658,PC-9923,Logon
{U3E7-V0ZA46GK-5939YNVO},10/12/2010 21:11:00,AAM0658,PC-9923,Logoff
{E2D8-H2BX13NZ-2057LSZQ},10/13/2010 09:05:00,AAM0658,PC-9923,Logon
{Z9F7-Y9IV92LJ-4439GFLS},10/13/2010 21:19:00,AAM0658,PC-9923,Logoff
{C7Z0-Y6AB58WD-3287KSPS},10/14/2010 09:08:00,AAM0658,PC-9923,Logon
{A2H6-D3XC51QF-4707SSSS},10/14/2010 21:24:00,AAM0658,PC-9923,Logoff
{E4Z5-L2TM28XS-8360DVAW},10/15/2010 09:10:00,AAM0658,PC-9923,Logon
{A1A6-L7PB86NH-0521FRIV},10/15/2010 21:11:00,AAM0658,PC-9923,Logoff
{S1W4-I1TY90QM-8811HADU},10/18/2010 09:12:00,AAM0658,PC-9923,Logon
{R4F3-U7ZX78LS-0989CEEP},10/18/2010 21:24:00,AAM0658,PC-9923,Logoff
{D4V6-R3FZ04OW-7490NDJO},10/19/2010 09:03:00,AAM0658,PC-9923,Logon
{S2E1-F8YZ45FH-8280BSJD},10/19/2010 21:28:00,AAM0658,PC-9923,Logoff
{V6Y6-M5UE82LU-5711ZLQV},10/20/2010 09:13:00,AAM0658,PC-9923,Logon
{D7K3-I4ZX82TZ-9129GVWL},10/20/2010 21:15:00,AAM0658,PC-9923,Logoff
{Y6R0-G0UT09SU-3761DVZN},10/21/2010 00:18:18,AAM0658,PC-9923,Logon
{I2K5-C9ZW78EP-6081NVTR},10/21/2010 01:20:00,AAM0658,PC-9923,Logoff
{F7P6-Q4HT49JO-2773JZBR},10/21/2010 09:21:00,AAM0658,PC-9923,Logon
{X9Q6-G0IV52MZ-7787EBMY},10/21/2010 21:22:00,AAM0658,PC-9923,Logoff
{F0Q5-A9QD13KZ-1887AHET},10/22/2010 09:18:00,AAM0658,PC-9923,Logon
{Q4I2-L5YN28GO-1016LVUQ},10/22/2010 21:12:00,AAM0658,PC-9923,Logoff
{K3V4-Y4OK65SI-1583GEOQ},10/23/2010 01:34:19,AAM0658,PC-9923,Logon
{C7T3-B4IY16JF-6945LOFC},10/23/2010 06:28:17,AAM0658,PC-9923,Logoff
{A2I5-M9RD38BE-5434VBKT},10/25/2010 09:18:00,AAM0658,PC-9923,Logon
{D3S1-M9RN07NJ-8512BAPI},10/25/2010 21:14:00,AAM0658,PC-9923,Logoff
{Z2V1-E0DD08IU-1172DNSX},10/26/2010 09:07:00,AAM0658,PC-9923,Logon
{D1Z5-T3XN48AN-9555APFF},10/26/2010 21:24:00,AAM0658,PC-9923,Logoff
{Q7J2-R0UY09AF-7403UNWV},10/27/2010 04:31:52,AAM0658,PC-9923,Logon
{Y8T3-R7YX37UT-0796DLDV},10/27/2010 05:54:39,AAM0658,PC-9923,Logoff
{I9O6-J4FV27DY-8637HRZI},10/27/2010 09:09:00,AAM0658,PC-9923,Logon
{P1L6-P2BM74ZR-5677WLRN},10/27/2010 21:18:00,AAM0658,PC-9923,Logoff
{L1W7-V9GY94BA-1264MQFJ},10/28/2010 09:11:00,AAM0658,PC-9923,Logon
{E5N9-E1SO53KI-7710PRYY},10/28/2010 21:17:00,AAM0658,PC-9923,Logoff
{S8Q1-Z1OG01ED-8756DWPR},10/29/2010 00:06:47,AAM0658,PC-9923,Logon
{J6L0-W5OJ26KB-8630RYVJ},10/29/2010 05:23:28,AAM0658,PC-9923,Logoff
{C0L9-K3ON35NN-6366RLQR},10/29/2010 09:02:00,AAM0658,PC-9923,Logon
{V7U3-E2NK95FZ-0109HRQP},10/29/2010 21:19:00,AAM0658,PC-9923,Logoff
{J2A7-H7HZ01PO-5281FRTF},11/01/2010 09:18:00,AAM0658,PC-9923,Logon
{L8J7-O8TF69GO-5771TDPW},11/01/2010 21:13:00,AAM0658,PC-9923,Logoff
{B4H0-T0VS68NI-2874IXYP},11/02/2010 02:31:32,AAM0658,PC-9923,Logon
{Z1O0-J1QH34XQ-4354CGWO},11/02/2010 03:02:53,AAM0658,PC-9923,Logoff
{J1Q5-G4ZQ48KC-2522QGNH},11/02/2010 09:14:00,AAM0658,PC-9923,Logon
{B9P4-T9HE86WF-2900PWZD},11/02/2010 21:25:00,AAM0658,PC-9923,Logoff
{J2T8-K0LL10JW-0821CPFJ},11/03/2010 09:21:00,AAM0658,PC-9923,Logon
{S8C4-E7MG80IO-7252YYUE},11/03/2010 21:14:00,AAM0658,PC-9923,Logoff
{S2U1-B2BF58QR-6068PKXK},11/04/2010 09:17:00,AAM0658,PC-9923,Logon
{Q1Q7-D7WM22GL-9803PEIF},11/04/2010 21:10:00,AAM0658,PC-9923,Logoff
{Y4E3-P0CH50GZ-7153MMXY},11/05/2010 09:08:00,AAM0658,PC-9923,Logon
{E6C0-Z8XE08TV-5027TGTC},11/05/2010 21:12:00,AAM0658,PC-9923,Logoff
{L4Y6-O9CO59LG-6347QJSG},11/08/2010 09:13:00,AAM0658,PC-9923,Logon
{I4Q5-P6EC71WU-5965PRRP},11/08/2010 21:18:00,AAM0658,PC-9923,Logoff
